char1,char2,count,pmi,adj_prob
同,大,34,-0.8233257215061239,1.8534680840972985e-05
小,国,17,-0.620627365979279,9.267340420486492e-06
家,间,11,0.3146979797280251,5.996514389726553e-06
间,友,6,2.8249074735947715,3.2708260307599383e-06
作,的,713,1.7421867176107186,0.0003886831599886393
的,典,80,3.2139920243049405,4.3611013743465845e-05
方,愿,318,6.572704211539267,0.00017335377963027674
方,一,153,1.6576453334573003,8.340606378437842e-05
向,更,58,3.1541966810992212,3.1617984964012735e-05
更,高,238,3.663727331859103,0.0001297427658868109
好,造,57,2.860449768148908,3.1072847292219415e-05
福,两,58,5.61151311687828,3.1617984964012735e-05
多,双,11,2.2704218437934425,5.996514389726553e-06
要,巩,17,3.9284630250610215,9.267340420486492e-06
固,政,22,3.4834070061808067,1.1993028779453106e-05
强,治,13,-0.6953513532549619,7.086789733313199e-06
国,理,144,0.8659740578184703,7.849982473823851e-05
政,经,34,0.6407754968244386,1.8534680840972985e-05
间,交,9,2.1223248734542284,4.906239046139907e-06
要,深,228,3.456659481754755,0.00012429138916887766
化,务,27,-0.13243288989743496,1.4718717138419722e-05
实,合,149,2.096316603841699,8.122551309720513e-05
愿,继,11,5.241178916039102,5.996514389726553e-06
续,支,8,1.397674178655882,4.3611013743465845e-06
方,提,32,1.1217419787146798,1.7444405497386338e-05
升,应,7,1.3743554055008542,3.815963702553261e-06
对,气,70,4.076399840405147,3.8159637025532616e-05
化,和,233,1.5843984472067325,0.00012701707752784427
和,防,17,1.3944554160100884,9.267340420486492e-06
灾,减,35,7.397106297495219,1.9079818512766308e-05
灾,能,16,2.902173808233572,8.722202748693169e-06
强,基,74,2.3775995286602654,4.0340187712705904e-05
洁,能,67,6.129596851576141,3.652422401015264e-05
女,赋,7,5.322556619244049,3.815963702553261e-06
权,等,16,2.199352698142073,8.722202748693169e-06
游,等,38,3.2979025875474313,2.0715231528146275e-05
等,人,30,-0.36857409683389175,1.635413015379969e-05
要,加,242,3.252521817486594,0.00013192331657398417
强,多,26,0.6094704434753463,1.4173579466626399e-05
行,四,5,0.30171772238047956,2.7256883589666153e-06
大,全,77,-0.02479824239219814,4.197560072808588e-05
球,倡,64,6.761244346177834,3.4888810994772676e-05
建,人,207,1.6170816926316136,0.00011284349806121787
类,命,255,7.33268100339713,0.00013901010630729737
要,落,31,1.5846295082578994,1.6899267825593014e-05
实,全,43,-0.1965206363519225,2.344091988711289e-05
会,共,28,-0.16813947732342657,1.5263854810213044e-05
女,能,6,0.9676476457108534,3.2708260307599383e-06
力,建,122,2.0121427656727007,6.650679595878542e-05
国,是,137,0.2745554898930846,7.468386103568526e-05
是,多,17,-0.30254681427132163,9.267340420486492e-06
大,的,477,0.5989571108671072,0.0002600306694454151
的,朋,27,2.738099319639242,1.4718717138419722e-05
友,和,11,0.47134452933966925,5.996514389726553e-06
视,的,14,-0.5106313660164317,7.631927405106522e-06
的,伙,33,1.5825010996960316,1.798954316917966e-05
方,的,60,-1.33894067590544,3.270826030759938e-05
的,宝,64,3.084709007359974,3.4888810994772676e-05
贵,支,16,4.839493562852216,8.722202748693169e-06
和,真,9,0.3370021905793541,4.906239046139907e-06
诚,友,5,4.62796225821875,2.7256883589666153e-06
和,中,219,0.5775882034680047,0.00011938515012273775
国,拥,32,2.920614589244691,1.7444405497386338e-05
有,共,19,-0.564013418691232,1.0357615764073138e-05
同,理,6,-2.1044362085230066,3.2708260307599383e-06
和,追,8,1.633352915962372,4.3611013743465845e-06
化,多,18,-0.3252582934498262,9.812478092279814e-06
中,关,110,0.5149538732844314,5.9965143897265535e-05
将,为,71,2.8036024969789723,3.8704774697325937e-05
为,多,9,-1.1781350074126444,4.906239046139907e-06
民,带,51,2.5182829335259154,2.7802021261459474e-05
明,前,31,2.3445085417207583,1.6899267825593014e-05
持,一,48,0.1394409101806733,2.6166608246079507e-05
国,原,80,2.433850075338938,4.3611013743465845e-05
方,深,40,1.4815803610575329,2.1805506871732922e-05
化,经,43,0.36030214409777284,2.344091988711289e-05
色,经,33,1.9608542787960073,1.798954316917966e-05
化,等,65,1.126417115824111,3.5433948666565996e-05
切,人,17,0.9207115783049781,9.267340420486492e-06
进,拉,5,0.3707224689337517,2.7256883589666153e-06
中,合,9,-3.3911712593547056,4.906239046139907e-06
断,书,7,0.43481764968886094,3.815963702553261e-06
系,新,18,-0.23095663601622596,9.812478092279814e-06
国,作,56,-1.4549084864789952,3.052770962042609e-05
为,当,37,2.0419426535004166,2.0170093856352952e-05
界,重,7,-0.3319230317105285,3.815963702553261e-06
要,的,225,0.03206712112292091,0.00012265597615349768
的,和,90,-1.8190563388235677,4.906239046139907e-05
平,稳,103,3.359307841810888,5.6149180194712274e-05
定,力,15,-0.7678983027213387,8.177065076899845e-06
出,构,14,1.3397952233092194,7.631927405106522e-06
同,世,23,1.1449845130318022,1.253816645124643e-05
界,共,14,0.8132799307852566,7.631927405106522e-06
享,发,33,3.0614834183283137,1.798954316917966e-05
展,机,76,1.3995562969606685,4.143046305629255e-05
进,全,188,1.8957788356607863,0.00010248588229714473
球,南,164,6.044395884115685,8.940257817410498e-05
方,团,21,1.3821267684124463,1.1447891107659785e-05
国,人,782,2.0739120741269947,0.0004262976593423786
是,世,105,3.1767838609305987,5.723945553829892e-05
望,的,34,0.9243839154247777,1.8534680840972985e-05
的,灯,16,1.5352302195820144,8.722202748693169e-06
平,主,773,4.314609211389602,0.0004213914202962387
席,提,70,3.805010795186326,3.8159637025532616e-05
出,全,65,0.9385384196974832,3.5433948666565996e-05
球,发,126,2.833671173709056,6.86873466459587e-05
展,倡,63,4.473920415017403,3.434367332297935e-05
球,安,62,4.098832529227088,3.379853565118603e-05
全,倡,55,4.030413101039909,2.9982571948632768e-05
球,文,81,3.754366168473034,4.4156151415259165e-05
明,倡,70,6.447659866991778,3.8159637025532616e-05
为,各,61,1.9804914782990357,3.325339797939271e-05
国,实,40,-1.5132119786278715,2.1805506871732922e-05
现,和,19,-1.2335385264146779,1.0357615764073138e-05
同,繁,53,4.668786912887077,2.889229660504612e-05
明,了,78,2.815455407634636,4.25207383998792e-05
了,方,38,0.8820964959601512,2.0715231528146275e-05
方,密,33,3.602192887109582,1.798954316917966e-05
对,单,41,3.2899794425759032,2.2350644543526246e-05
护,发,17,-0.27304955235632133,9.267340420486492e-06
家,共,48,1.0553936849919525,2.6166608246079507e-05
的,冰,35,2.197264937899492,1.9079818512766308e-05
统,托,24,4.204073289785559,1.3083304123039753e-05
和,冰,16,2.538856971299928,8.722202748693169e-06
持,相,37,2.379992323220327,2.0170093856352952e-05
利,合,118,3.6297759214584655,6.432624527161212e-05
系,取,23,3.1647565792509806,1.253816645124643e-05
得,的,85,0.5162675771985832,4.633670210243246e-05
的,丰,36,1.6052364124184744,1.962495618455963e-05
同,国,41,-1.415147284034611,2.2350644543526246e-05
全,能,15,-1.5998050867218536,8.177065076899845e-06
度,等,17,1.0805728580492937,9.267340420486492e-06
现,互,18,1.785897911982512,9.812478092279814e-06
利,共,131,4.039948507689336,7.141303500492533e-05
共,赢,297,7.308073834929197,0.00016190588852261695
国,重,59,-0.645488884225149,3.216312263580606e-05
视,发,22,1.6193556957786126,1.1993028779453106e-05
展,同,13,-1.696368123037867,7.086789733313199e-06
岛,的,11,1.3368908526866126,5.996514389726553e-06
的,关,385,1.560456094585781,0.00020987800364042936
强,交,29,1.4040209689525778,1.5808992482006367e-05
为,两,96,3.3638423018014385,5.2333216492159013e-05
来,更,53,2.6822079366082816,2.889229660504612e-05
更,多,713,5.939807188196626,0.0003886831599886393
多,福,23,2.8087402825621677,1.253816645124643e-05
要,继,68,4.676924258065057,3.706936168194597e-05
重,和,35,-0.6405800880129147,1.9079818512766308e-05
和,支,51,1.610469647895926,2.7802021261459474e-05
持,各,21,1.002402184991078,1.1447891107659785e-05
择,的,6,1.1241414344756657,3.2708260307599383e-06
的,发,448,0.4550792892348199,0.0002442216769634087
展,道,148,3.260478208207627,8.068037542541181e-05
及,彼,32,8.061319882717651,1.7444405497386338e-05
此,核,50,6.931387766879682,2.7256883589666154e-05
上,坚,24,1.3419422292020646,1.3083304123039753e-05
定,相,38,2.6745013030607643,2.0715231528146275e-05
康,等,7,2.0230378211402535,3.815963702553261e-06
域,务,36,2.4621346599153378,1.962495618455963e-05
同,推,103,2.443718265445581,5.6149180194712274e-05
进,绿,25,2.292334570249036,1.3628441794833077e-05
色,转,89,5.343206739244778,4.851725278960575e-05
强,旅,8,0.9491711952990598,4.3611013743465845e-06
育,等,57,2.9084303474492548,3.1072847292219415e-05
等,方,312,4.003132348514724,0.0001700829535995168
面,人,5,-2.7123785713113833,2.7256883589666153e-06
进,两,57,2.597597211472127,3.1072847292219415e-05
谊,和,10,2.667264739314926,5.4513767179332306e-06
和,相,22,0.3622699813550321,1.1993028779453106e-05
持,以,284,4.2960775472372825,0.00015481909878930375
以,联,52,2.6772988937788558,2.8347158933252797e-05
国,为,83,-0.29825847132547056,4.524642675884581e-05
为,核,373,6.028378272694536,0.0002033363515789095
心,的,552,2.7134808129529646,0.0003009159948299143
的,国,459,-0.22552853602537212,0.0002502181913531353
际,体,45,2.277346864027093,2.4531195230699536e-05
系,和,120,2.308774701477262,6.541652061519876e-05
和,以,24,-0.5364076664198857,1.3083304123039753e-05
以,国,55,-0.655301880825237,2.9982571948632768e-05
法,为,38,1.4807180087828846,2.0715231528146275e-05
为,基,244,3.8417927664049913,0.00013301359191757083
础,的,54,1.476610923891404,2.9437434276839444e-05
际,秩,89,8.17403141930515,4.851725278960575e-05
要,密,20,2.3438440640583336,1.0902753435866461e-05
切,沟,14,6.175292953352175,7.631927405106522e-06
通,和,24,-0.05337854954934727,1.3083304123039753e-05
和,协,25,0.5090655068713614,1.3628441794833077e-05
于,通,9,0.849815421094913,4.906239046139907e-06
过,对,33,2.323323605314568,1.798954316917966e-05
话,协,16,4.147542076219128,8.722202748693169e-06
商,解,13,2.8762515268856985,7.086789733313199e-06
决,国,9,-1.7206796034490046,4.906239046139907e-06
要,以,144,2.6261517118998867,7.849982473823851e-05
以,全,24,-0.6067026501763905,1.3083304123039753e-05
为,契,100,6.962552772804571,5.451376717933231e-05
业,不,64,0.7537486354647714,3.4888810994772676e-05
断,发,44,1.5500547836618779,2.3986057558906213e-05
尔,表,21,3.8660872632357863,1.1447891107659785e-05
样,一,38,2.7200763572648636,2.0715231528146275e-05
个,小,65,3.868831058478993,3.5433948666565996e-05
国,充,5,-0.9825238715027198,2.7256883589666153e-06
分,尊,10,4.489051864664754,5.4513767179332306e-06
度,赞,53,7.454436961663886,2.889229660504612e-05
赏,中,40,4.8771408607134905,2.1805506871732922e-05
为,促,83,4.1591914206418386,4.524642675884581e-05
进,世,56,2.297670308215887,3.052770962042609e-05
业,作,62,-0.09718729799910138,3.379853565118603e-05
出,的,363,1.4126927826134752,0.00019788497486097626
的,重,1395,3.2372901167227535,0.0007604670521516857
要,贡,67,4.15372934185158,3.652422401015264e-05
强,沟,27,4.507172474748325,1.4718717138419722e-05
通,合,12,-0.06541807594937757,6.541652061519877e-06
女,全,29,2.6209553108301495,1.5808992482006367e-05
面,发,116,1.689138775693206,6.323596992802547e-05
国,长,21,-1.7983052982071333,1.1447891107659785e-05
作,成,72,0.9415904890940052,3.924991236911926e-05
果,丰,44,6.987830978791457,2.3986057558906213e-05
方,高,67,1.430999531182536,3.652422401015264e-05
方,继,24,3.7103067161160315,1.3083304123039753e-05
续,拓,15,4.310746290680708,8.177065076899845e-06
展,合,49,0.2358239109335113,2.671174591787283e-05
作,空,16,1.2471388407925108,8.722202748693169e-06
系,得,8,0.8897709763340705,4.3611013743465845e-06
到,更,38,1.9526080447705922,2.0715231528146275e-05
大,发,125,0.1448063047390336,6.814220897416538e-05
对,动,8,-1.936669747246293,4.3611013743465845e-06
安,的,42,-0.845556801432667,2.289578221531957e-05
的,世,174,1.7691864620370321,9.485395489203821e-05
方,为,24,-0.18460803183386895,1.3083304123039753e-05
为,应,23,0.8838376428382593,1.253816645124643e-05
对,全,83,1.4103525601733857,4.524642675884581e-05
性,挑,49,5.893559178120366,2.671174591787283e-05
现,了,310,3.869821602440704,0.00016899267825593015
了,领,5,-1.3893994886218386,2.7256883589666153e-06
同,应,36,1.6471352552671676,1.962495618455963e-05
方,发,53,-0.04000045173540874,2.889229660504612e-05
于,进,36,1.2871682387057113,1.962495618455963e-05
步,加,81,3.665984155641297,4.4156151415259165e-05
强,地,6,-2.2768572557884172,3.2708260307599383e-06
和,绿,27,1.7101685130132027,1.4718717138419722e-05
型,合,5,-0.1531598377411978,2.7256883589666153e-06
的,联,59,0.22828493991032145,3.216312263580606e-05
的,莫,10,1.5619153277252473,5.4513767179332306e-06
国,传,30,0.2950101040261891,1.635413015379969e-05
受,住,12,4.555791271447204,6.541652061519877e-06
同,莫,6,3.1201293243455264,3.2708260307599383e-06
续,坚,34,2.9754381693464054,1.8534680840972985e-05
强,战,39,1.1118177981301105,2.12603691999396e-05
略,协,85,5.431402130272971,4.633670210243246e-05
展,互,15,0.6374831392253145,8.177065076899845e-06
断,深,62,3.972392647880235,3.379853565118603e-05
化,中,101,0.02125931397891785,5.505890485112563e-05
面,战,160,3.896441329611555,8.722202748693169e-05
略,合,67,3.3708171562885347,3.652422401015264e-05
伴,关,147,6.890315491270456,8.013523775361849e-05
同,书,20,-0.19832838454226043,1.0902753435866461e-05
写,下,7,2.7891293239616877,3.815963702553261e-06
下,一,104,2.488892107655855,5.6694317866505594e-05
个,更,24,1.157543399441772,1.3083304123039753e-05
煌,的,12,3.247523849980948,6.541652061519877e-06
方,支,44,2.510955600740501,2.3986057558906213e-05
主,探,7,1.829778231260451,3.815963702553261e-06
索,符,20,8.333893343778673,1.0902753435866461e-05
家,团,20,1.2613702257656803,1.0902753435866461e-05
结,稳,18,3.03040873930368,9.812478092279814e-06
强,政,61,1.3139478878810578,3.325339797939271e-05
化,治,31,0.1541912187644286,1.6899267825593014e-05
党,治,89,2.0550147916117014,4.851725278960575e-05
国,经,498,2.5435449401648675,0.0002714785605530749
以,落,8,0.2131785550162889,4.3611013743465845e-06
果,为,10,1.061090784986159,5.4513767179332306e-06
同,探,9,2.089235316399743,4.906239046139907e-06
源,矿,6,4.872778242995656,3.2708260307599383e-06
源,和,46,1.368733920992409,2.507633290249286e-05
和,基,72,1.3736104568869434,3.924991236911926e-05
合,开,12,-0.8228868483931517,6.541652061519877e-06
调,发,83,2.509084876662634,4.524642675884581e-05
的,合,147,-0.12327661671690797,8.013523775361849e-05
作,新,49,-0.4043508851603508,2.671174591787283e-05
国,文,58,-0.2555423659091361,3.1617984964012735e-05
心,建,29,0.7252538822335537,1.5808992482006367e-05
流,和,18,0.2941579205020006,9.812478092279814e-06
和,民,154,1.0073748207350777,8.395120145617175e-05
心,相,43,3.293370421287361,2.344091988711289e-05
道,落,10,2.372684390367848,5.4513767179332306e-06
义,和,100,2.5872893625943303,5.451376717933231e-05
护,两,9,1.7623230179958416,4.906239046139907e-06
和,全,108,0.4028801165220406,5.887486855367889e-05
方,共,111,2.3152142653762704,6.0510281569058855e-05
席,在,82,2.9545200499821647,4.470128908705249e-05
在,全,316,2.247062553476482,0.00017226350428669007
会,上,293,3.1173882321079818,0.00015972533783544364
上,的,427,1.707415585044052,0.00023277378585574894
的,讲,42,0.8560639127169993,2.289578221531957e-05
响,深,7,2.622058799371575,3.815963702553261e-06
赖,的,23,4.3787683832592,1.253816645124643e-05
愿,学,12,2.0221653241682502,6.541652061519877e-06
习,借,13,4.449079553220676,7.086789733313199e-06
鉴,中,25,4.242461551114234,1.3628441794833077e-05
国,发,193,-0.07919123914789736,0.00010521157065611135
切,同,5,0.032046041978629654,2.7256883589666153e-06
方,经,18,-0.342804620343531,9.812478092279814e-06
身,经,6,0.6230734950909795,3.2708260307599383e-06
会,发,467,2.603065035003859,0.00025457929272748185
福,人,31,1.8893535752130135,1.6899267825593014e-05
持,中,118,0.9531447881023147,6.432624527161212e-05
的,四,20,-0.521132223037098,1.0902753435866461e-05
国,以,41,-0.5540658564615543,2.2350644543526246e-05
以,自,47,1.7257140099121688,2.5621470574286183e-05
身,发,32,1.7829197098570586,1.7444405497386338e-05
展,为,51,0.2625631112638697,2.7802021261459474e-05
为,世,224,4.311842911988784,0.00012211083848170435
界,繁,12,4.3001307044842125,6.541652061519877e-06
荣,稳,16,4.938186094854612,8.722202748693169e-06
定,作,24,-0.3633177869774027,1.3083304123039753e-05
出,积,33,3.314372967540314,1.798954316917966e-05
极,贡,38,6.15256977861218,2.0715231528146275e-05
的,斯,8,-1.7646892543715884,4.3611013743465845e-06
卡,总,11,3.3150941039637423,5.996514389726553e-06
理,阿,9,3.433308483743297,4.906239046139907e-06
拉,苏,8,4.756283370421868,4.3611013743465845e-06
谊,源,8,4.725787952074113,4.3611013743465845e-06
终,在,14,1.838164256163161,7.631927405106522e-06
在,和,15,-2.637854598258514,8.177065076899845e-06
