char1,char2,count,pmi,adj_prob
利,益,410,7.993066506315468,0.00022350644543526246
重,大,950,4.2268618798707225,0.0005178807882036569
关,切,158,5.363607882730954,8.613175214334504e-05
问,题,2068,8.891141830010712,0.001127344705268592
相,互,418,7.528375870197177,0.00022786754680960905
互,支,99,5.479256065537327,5.396862950753898e-05
落,实,1445,7.207047154069026,0.0007877239357413517
论,坛,153,10.392501699236359,8.340606378437842e-05
成,果,1015,7.106901400123426,0.0005533147368702229
探,索,452,11.04029949622242,0.00024640222765058204
多,元,236,5.385831139316947,0.00012865249054322425
元,化,83,3.7099309838939156,4.524642675884581e-05
模,式,337,7.144331467625319,0.00018371139539434986
拓,展,452,6.416903168772189,0.00024640222765058204
矿,业,14,3.5829282208897744,7.631927405106522e-06
能,源,928,6.650432371289366,0.0005058877594242038
基,础,1197,8.96964234254923,0.0006525297931366077
础,设,330,6.767463647841294,0.0001798954316917966
设,施,624,6.48842013990776,0.0003401659071990336
建,设,4875,7.241753332073195,0.0026575461499924497
渔,业,36,5.348853994505691,1.962495618455963e-05
帮,助,285,9.893592925767495,0.00015536423646109708
加,方,10,-1.3887845208978509,5.4513767179332306e-06
资,源,1146,7.853435331506284,0.0006247277718751482
源,优,34,3.622968473812645,1.8534680840972985e-05
优,势,864,8.204184694611149,0.0004709989484294311
转,化,450,5.384970767125695,0.00024531195230699537
发,展,10287,6.520495899673918,0.005607831229737914
动,能,352,3.5124805736043694,0.0001918884604712497
实,现,1674,5.952941217566247,0.0009125604625820228
开,发,396,2.9689284346344476,0.00021587451803015592
环,境,1532,9.304375918744018,0.0008351509131873709
境,保,271,6.2799557144757445,0.00014773230905599054
保,护,1424,7.611956249945928,0.000776276044633692
有,效,576,5.610336347931174,0.00031399929895295405
协,同,565,5.869517278450141,0.0003080027845632275
高,质,1606,6.777565552309474,0.0008754911009000768
质,量,2057,7.688362423998943,0.0011213481908788655
践,行,288,6.619983735292396,0.00015699964947647703
治,理,1256,6.3545259683769135,0.0006846929157724137
倡,议,455,8.712662018149615,0.000248037640665962
构,建,945,6.8203637125272465,0.0005151550998446902
更,加,1155,6.447217742921973,0.0006296340109212881
公,正,139,4.474888688398934,7.57741363792719e-05
合,理,269,3.612611059079444,0.0001466420337124039
体,系,1423,6.687237439673357,0.0007757309069618987
经,济,4258,8.030702750657333,0.0023211962064959694
伙,伴,450,11.649332606697513,0.00024531195230699537
伴,关,64,5.690643146434091,3.4888810994772676e-05
关,系,1541,6.7489690730677765,0.0008400571522335108
协,定,73,3.2189496540254625,3.9795050040912584e-05
早,期,26,5.945173974738054,1.4173579466626399e-05
收,获,86,7.787697488870801,4.688183977422578e-05
安,排,231,7.202641739186091,0.00012592680218425763
达,成,121,4.7796725838393845,6.596165828699208e-05
原,则,337,9.272645330043668,0.00018371139539434986
共,识,334,6.240778198333633,0.00018207598237896989
期,待,165,7.831828202111583,8.99477158458983e-05
早,日,24,6.169786589816942,1.3083304123039753e-05
非,洲,63,8.549319828246954,3.434367332297935e-05
交,国,10,-1.8039502226371344,5.4513767179332306e-06
税,目,16,5.13545591531197,8.722202748693169e-06
产,品,1180,6.553080377616075,0.0006432624527161212
零,关,27,4.550997799556119,1.4718717138419722e-05
关,税,146,6.938825189143159,7.959010008182517e-05
举,措,440,9.357206815320904,0.00023986057558906214
受,益,72,6.524942998250619,3.924991236911926e-05
热,烈,157,9.223062642220654,8.558661447155172e-05
烈,祝,29,8.40912765629549,1.5808992482006367e-05
祝,贺,123,10.758522084117383,6.705193363057874e-05
成,功,331,6.46892766212765,0.00018044056936358994
举,办,243,7.604855540958686,0.0001324684542457775
认,为,172,5.415339723416141,9.376367954845156e-05
这,次,147,4.692231234804748,8.013523775361849e-05
意,义,342,6.911996245523611,0.00018643708375331647
彰,显,221,10.563475858223601,0.00012047542546632439
世,界,2287,9.193394374573879,0.0012467298553913298
事,业,846,5.271737706879432,0.0004611864703371513
导,力,19,0.562348875478192,1.0357615764073138e-05
表,示,1147,8.20300276692461,0.0006252729095469415
友,好,463,7.271894655843427,0.00025239874204030857
好,关,12,-0.3333270927845953,6.541652061519877e-06
历,史,1708,9.460386637958555,0.0009310951434229958
史,悠,14,7.704994141725013,7.631927405106522e-06
悠,久,34,10.28721088556144,1.8534680840972985e-05
感,谢,92,10.009258566773989,5.015266580498572e-05
通,过,964,7.583941508505138,0.0005255127156087634
共,建,463,3.804717194311819,0.00025239874204030857
一,带,320,4.4411526209538135,0.00017444405497386338
一,路,418,3.9367387512313488,0.00022786754680960905
框,架,75,12.594825565773329,4.088532538449923e-05
提,供,937,7.509641803921559,0.0005107939984703437
大,力,310,2.1380226825992645,0.00016899267825593015
力,支,42,2.508761573574551,2.289578221531957e-05
奉,行,64,6.616569070879632,3.4888810994772676e-05
一,个,1483,5.325302380568168,0.000808439167269498
政,策,1609,7.667650832747267,0.0008771265139154567
致,力,108,4.529164867318764,5.887486855367889e-05
力,于,95,3.119036439706345,5.1788078820365687e-05
深,化,1398,5.306259056462306,0.0007621024651670656
对,华,79,3.228399967322619,4.306587607167252e-05
华,关,38,2.1109108057778734,2.0715231528146275e-05
加,强,2401,6.4392536621255685,0.0013088755499757686
贸,易,788,9.609381788774687,0.00042956848537313856
数,字,666,9.026144174182534,0.00036306168941435316
矿,产,28,5.284237593764302,1.5263854810213044e-05
人,文,261,2.7500407891617193,0.00014228093233805732
交,流,816,7.931992842821941,0.0004448323401833516
国,关,155,0.9284932206845611,8.449633912796508e-05
迈,上,76,5.7387430425931445,4.143046305629255e-05
新,台,86,2.72087474116522,4.688183977422578e-05
台,阶,117,8.560960265777705,6.378110759981879e-05
多,边,421,6.2052596244092655,0.000229502959824989
主,义,1948,7.325049680448334,0.0010619281846533932
愿,同,358,6.383702716244827,0.00019515928650200965
相,近,14,0.6294410361333846,7.631927405106522e-06
强,团,27,1.5956778792050659,1.4718717138419722e-05
团,结,768,8.193368022603504,0.0004186657319372721
密,切,290,9.165453342949784,0.0001580899248200637
协,调,524,7.134772116148948,0.0002856521400197013
维,护,929,8.680896834984011,0.0005064328970959971
国,际,2131,5.709926796242029,0.0011616883785915714
公,平,375,4.001394136356246,0.00020442662692249613
平,正,151,3.385927160248347,8.231578844079178e-05
正,义,243,5.565236114169316,0.0001324684542457775
多,米,28,4.2455358833242025,1.5263854810213044e-05
米,尼,7,6.5498671089413465,3.815963702553261e-06
尼,克,8,5.7984693065274415,4.3611013743465845e-06
加,勒,27,6.190531416682163,1.4718717138419722e-05
勒,比,27,8.608999551213122,1.4718717138419722e-05
地,区,1234,5.974433011042217,0.0006726998869929607
朋,友,196,10.605702298144474,0.00010684698367149132
多,年,363,3.9606965825033105,0.00019788497486097626
互,尊,123,8.718276302701527,6.705193363057874e-05
尊,重,263,7.674934748349475,0.00014337120768164396
平,等,308,3.391444020219142,0.0001679024029123435
相,待,60,6.106076924013239,3.270826030759938e-05
不,断,1707,7.527156335769436,0.0009305500057512024
巩,固,374,11.463791296404391,0.00020388148925070283
蓬,勃,124,12.915582302330817,6.759707130237206e-05
日,益,144,5.795786830514751,7.849982473823851e-05
深,厚,139,6.978708159115353,7.57741363792719e-05
树,立,208,7.7616480014306815,0.00011338863573301119
不,同,271,2.9705886317358066,0.00014773230905599054
社,会,3069,7.035841268026856,0.0016730275147337085
会,制,18,-0.5809217450946998,9.812478092279814e-06
制,度,1235,7.048355756728051,0.000673245024664754
大,小,36,1.5533603993468619,1.962495618455963e-05
好,合,60,1.693910581545977,3.270826030759938e-05
典,范,88,8.414217113411102,4.7972115117812426e-05
多,方,40,1.008929602768054,2.1805506871732922e-05
一,道,338,3.805040623444577,0.0001842565330661432
迈,向,94,7.032860084369603,5.1242941148572366e-05
高,水,524,5.359591108503578,0.0002856521400197013
水,平,1130,5.992004730874553,0.000616005569126455
更,好,627,5.374879513880187,0.00034180132021441355
造,福,163,6.609362999803531,8.885744050231166e-05
国,人,876,2.2376743364208163,0.000477540600490951
中,多,5,-3.442524236954216,2.7256883589666153e-06
治,国,169,1.3774840763589387,9.21282665330716e-05
理,政,119,2.866088805157127,6.487138294340544e-05
经,验,403,6.299971116979859,0.00021969048173270918
验,交,39,4.781823571955255,2.12603691999396e-05
政,府,988,8.104129814608774,0.0005385960197318031
立,法,224,5.381500889835055,0.00012211083848170435
法,机,75,3.023100200059889,4.088532538449923e-05
机,构,579,7.055376066194867,0.00031563471196833403
政,党,75,1.6753982494060295,4.088532538449923e-05
交,往,210,7.375117293722161,0.00011447891107659784
务,实,320,3.9886198329317613,0.00017444405497386338
继,续,468,8.916689728312019,0.00025512443039927516
提,升,1461,7.711618820801026,0.000796446138490045
应,对,405,5.903401417449921,0.00022078075707629584
气,候,151,9.073018933480103,8.231578844079178e-05
候,变,96,8.168077200383408,5.2333216492159013e-05
变,化,494,5.5213044697796025,0.00026929800986590156
防,灾,42,7.076989810101558,2.289578221531957e-05
减,灾,45,7.546593536409362,2.4531195230699536e-05
能,力,769,4.64034991605561,0.0004192108696090654
清,洁,106,8.995402891804616,5.778459321009224e-05
医,疗,359,10.584178667019525,0.00019570442417380298
疗,卫,54,8.631465106303049,2.9437434276839444e-05
卫,生,235,6.202325278136944,0.0001281073528714309
农,业,866,5.357532128743613,0.0004720892237730178
赋,权,14,5.495094790479178,7.631927405106522e-06
文,化,2375,5.9858040300202715,0.0012947019705091423
教,育,2017,8.672790851527619,0.0010995426840071326
旅,游,567,9.466593197479124,0.0003090930599068142
协,作,324,4.465240328639346,0.00017662460566103666
四,大,48,1.8653154253167012,2.6166608246079507e-05
人,类,728,5.907886978976322,0.0003968602250655392
伟,大,622,6.401925099876894,0.0003390756318554469
极,为,8,0.5115487826396046,4.3611013743465845e-06
珍,视,25,7.936896709988355,1.3628441794833077e-05
宝,贵,118,10.786955550278606,6.432624527161212e-05
真,诚,46,7.94038242964683,2.507633290249286e-05
拥,有,199,6.946275457048202,0.00010848239668687128
追,求,176,8.516065198658215,9.594423023562485e-05
带,来,300,5.565935679680219,0.00016354130153799692
光,明,109,5.7395935680193855,5.9420006225472215e-05
前,景,161,6.541554018653448,8.776716515872501e-05
经,贸,251,5.50700102463029,0.0001368295556201241
绿,色,904,8.766187022832801,0.0004928044553011641
新,能,525,3.36398961289661,0.0002861972776914946
推,进,3062,6.388025841735309,0.0016692115510311553
拉,中,12,0.39521688162754787,6.541652061519877e-06
书,写,148,6.6571273144596645,8.068037542541181e-05
新,篇,157,5.922991193329548,8.558661447155172e-05
篇,章,200,10.870532561492828,0.00010902753435866461
作,为,973,4.666985184906876,0.0005304189546549034
当,今,58,5.320505317782278,3.1617984964012735e-05
今,世,52,4.175768414792679,2.8347158933252797e-05
重,要,2696,6.536219931784116,0.0014696911631547989
和,平,978,3.5950579470842023,0.00053314464301387
稳,定,1022,7.175976713386599,0.0005571307005727762
力,量,1042,5.8527937926756,0.0005680334540086427
提,出,1018,5.573385076519992,0.0005549501498856029
愿,景,40,5.974062654158698,2.1805506871732922e-05
共,享,322,7.150837785556731,0.00017553433031745002
机,遇,327,7.938865319446865,0.00017826001867641663
促,进,1271,7.204828996184444,0.0006928699808493136
南,方,194,4.595318544436293,0.00010575670832790467
鼓,舞,101,10.127221757443523,5.505890485112563e-05
各,国,407,2.826632373448097,0.00022187103241988248
人,心,252,2.662717305075544,0.0001373746932919174
希,望,425,10.47522140201618,0.0002316835105121623
灯,塔,7,7.669518903902435,3.815963702553261e-06
安,全,1415,6.236015675559122,0.0007713698055875521
文,明,1306,7.043924453161007,0.0007119497993620799
平,共,45,0.4800266832659416,2.4531195230699536e-05
共,处,47,3.111475353285958,2.5621470574286183e-05
繁,荣,357,10.824517533690713,0.00019461414883021632
指,明,141,4.882320477608028,7.686441172285855e-05
方,向,496,5.360576190022212,0.00027038828520948823
切,协,9,2.6152480848353488,4.906239046139907e-06
反,对,190,6.003590366203788,0.00010357615764073137
单,边,137,6.738156596385872,7.468386103568526e-05
边,主,98,3.777622934349596,5.342349183574566e-05
霸,权,45,8.924615113788514,2.4531195230699536e-05
权,主,24,2.3799423268037434,1.3083304123039753e-05
展,中,130,0.29835693492145876,7.086789733313199e-05
同,利,91,2.82845309988687,4.96075281331924e-05
冰,岛,10,7.309173870861955,5.4513767179332306e-06
托,马,6,4.7558760370661,3.2708260307599383e-06
马,斯,9,3.827287103697718,4.906239046139907e-06
年,来,584,4.303599415539664,0.00031836040032730067
坚,持,2323,7.183038583819802,0.0012663548115758895
互,利,297,6.622528179581144,0.00016190588852261695
取,得,707,8.329777612185973,0.0003854123339578794
丰,硕,75,10.918944665165613,4.088532538449923e-05
硕,成,28,6.444658226975237,1.5263854810213044e-05
充,分,616,8.582122606091644,0.000335804805824687
分,证,27,4.231622416806731,1.4718717138419722e-05
证,明,126,6.758481074245812,6.86873466459587e-05
完,全,105,3.066051880551508,5.723945553829892e-05
能,够,186,7.826327582970064,0.00010139560695355809
超,越,41,5.446480582367902,2.2350644543526246e-05
差,异,50,11.023845083033386,2.7256883589666154e-05
重,视,256,6.156036400509837,0.0001395552439790907
福,祉,169,10.65115961809057,9.21282665330716e-05
各,自,124,3.7197304521531533,6.759707130237206e-05
选,择,201,11.531921363807989,0.00010957267203045793
彼,此,140,11.159224893061289,7.631927405106523e-05
健,康,488,10.021912752243233,0.00026602718383514167
转,型,467,8.248600787266998,0.00025457929272748185
方,面,777,5.546330612723887,0.00042357197098341203
互,理,23,1.921713845905054,1.253816645124643e-05
理,解,152,4.85180154165836,8.28609261125851e-05
联,合,776,6.319089091425408,0.00042302683331161867
合,国,417,2.161751690558951,0.0002273224091378157
际,法,47,3.094402779110792,2.5621470574286183e-05
秩,序,218,11.173880845745359,0.00011884001245094443
沟,通,191,8.603755492010267,0.0001041212953125247
对,话,218,5.812353114241367,0.00011884001245094443
协,商,187,6.473591742108884,0.00010194074462535141
解,决,802,8.429132374075683,0.00043720041277824507
际,争,6,1.3759141376299129,3.2708260307599383e-06
争,端,14,5.312337390505959,7.631927405106522e-06
召,开,433,8.170552828027605,0.0002360446118865089
契,机,113,7.944142694442173,6.160055691264551e-05
主,办,26,1.9007378373431818,1.4173579466626399e-05
热,情,134,7.044996150769786,7.304844802030529e-05
接,待,165,8.323328948936298,8.99477158458983e-05
给,予,117,9.660813303929974,6.378110759981879e-05
这,样,240,6.730077839545744,0.00013083304123039753
高,度,499,4.981857983941058,0.0002720236982248682
赞,赏,79,12.446931923786229,4.306587607167252e-05
全,面,2146,6.124115382917861,0.0011698654436684713
长,期,434,6.24667557663557,0.0002365897495583022
双,边,223,7.345002056884084,0.00012156570080991104
边,关,89,3.941833287173827,4.851725278960575e-05
强,劲,137,6.568466400033356,7.468386103568526e-05
有,力,419,3.2930224534878416,0.00022841268448140235
度,重,173,4.14605138935192,9.430881722024489e-05
空,间,482,8.196648552914905,0.0002627563578043817
得,到,195,4.790247192718509,0.00010630184599969799
面,对,331,4.895987667052734,0.00018044056936358994
动,荡,83,6.3965667801453465,4.524642675884581e-05
荡,不,17,4.918889711398595,9.267340420486492e-06
不,安,19,0.4132073091843446,1.0357615764073138e-05
球,性,60,3.6801833317783794,3.270826030759938e-05
挑,战,455,8.361033488998975,0.000248037640665962
展,现,296,3.1972767540836187,0.00016136075085082361
发,表,258,3.251255124009594,0.00014064551932267734
中,华,1368,5.246128869974377,0.0007457483350132659
华,人,210,3.38774727140973,0.00011447891107659784
民,共,212,2.688196565508447,0.00011556918642018448
共,和,324,2.546658845889914,0.00017662460566103666
和,国,574,1.5679030975819102,0.00031290902360936744
关,于,796,6.254490844399036,0.0004339295867474851
进,一,1043,4.006498626730218,0.0005685785916804359
一,步,1234,5.6866984019967175,0.0006726998869929607
合,声,37,3.875631921469388,2.0170093856352952e-05
声,明,47,5.86322532619034,2.5621470574286183e-05
莫,桑,9,9.413723968630743,4.906239046139907e-06
桑,比,9,6.450301805194063,4.906239046139907e-06
比,克,9,3.5620291107053603,4.906239046139907e-06
总,理,380,4.251703167763509,0.00020715231528146275
传,统,873,7.9484218808441245,0.00047590518747557103
统,友,66,4.9770452178175,3.597908633835932e-05
经,受,19,2.2979581569528618,1.0357615764073138e-05
际,风,18,2.0638013693931807,9.812478092279814e-06
风,云,61,6.581461158242842,3.325339797939271e-05
考,验,80,6.694996633998995,4.3611013743465845e-05
坚,如,17,2.855184877136939,9.267340420486492e-06
如,磐,33,9.946564987968836,1.798954316917966e-05
磐,石,19,11.495785032985117,1.0357615764073138e-05
莫,方,7,3.3751172937221607,3.815963702553261e-06
战,略,1762,8.651972646497155,0.0009605325776998352
作,伙,68,4.720184270792883,3.706936168194597e-05
辉,煌,66,12.545350926044009,3.597908633835932e-05
独,立,124,7.740195473896568,6.759707130237206e-05
立,自,127,4.475548003774862,6.923248431775203e-05
自,主,363,4.349331267608182,0.00019788497486097626
治,党,257,3.8462906237358427,0.000140100381650884
产,资,10,-0.6681957346754887,5.4513767179332306e-06
综,合,638,7.910861629093075,0.0003477978346041401
新,路,45,0.9550209495676855,2.4531195230699536e-05
加,快,1176,7.3384000524757695,0.0006410819020289479
中,心,1108,4.044746738345721,0.000604012540347002
民,心,108,1.9478718121470069,5.887486855367889e-05
相,通,55,3.7019426677931095,2.9982571948632768e-05
讲,话,578,9.487324040203939,0.0003150895742965407
影,响,348,10.516857195955698,0.00018970790978407642
深,远,47,4.110330412233385,2.5621470574286183e-05
方,愿,45,3.7516743525845864,2.4531195230699536e-05
信,赖,38,8.902805966342177,2.0715231528146275e-05
切,合,18,1.8979648565308418,9.812478092279814e-06
学,习,1445,7.090838001947854,0.0007877239357413517
借,鉴,43,10.642378333359293,2.344091988711289e-05
科,技,2190,8.058943467194736,0.0011938515012273774
助,力,327,5.929923837747805,0.00017826001867641663
济,社,407,5.573568475266695,0.00022187103241988248
积,极,1097,9.990170926982266,0.0005980160259572754
边,合,60,3.0783000312591575,3.270826030759938e-05
斯,里,30,4.156388014557304,1.635413015379969e-05
里,兰,31,7.022241197330796,1.6899267825593014e-05
兰,卡,31,9.223990486108251,1.6899267825593014e-05
阿,马,10,5.719910539778228,5.4513767179332306e-06
马,拉,40,6.628701405590766,2.1805506871732922e-05
苏,里,14,3.8708017667336616,7.631927405106522e-06
里,亚,11,3.1496362676064424,5.996514389726553e-06
源,远,36,4.985722828972401,1.962495618455963e-05
远,流,36,5.2234447197478735,1.962495618455963e-05
流,长,36,2.7338172782625434,1.962495618455963e-05
五,项,22,3.765207169828787,1.1993028779453106e-05
项,原,21,3.477155606024512,1.1447891107659785e-05
好,相,6,0.1268947605842199,3.2708260307599383e-06
相,处,47,4.628244297998499,2.5621470574286183e-05
中,斯,17,0.08462628763500588,9.267340420486492e-06
振,兴,484,9.220398722369412,0.00026384663314796833
同,路,7,-0.9652852409607355,3.815963702553261e-06
路,人,18,0.42573870391976454,9.812478092279814e-06
周,边,281,7.645336176294812,0.00015318368577392377
外,交,199,5.6948358746577945,0.00010848239668687128
斯,方,31,2.793739130350043,1.6899267825593014e-05
努,力,599,7.564793453767574,0.0003265374654042005
打,造,636,7.69926878733127,0.0003467075592605535
家,主,39,0.4879444236615327,2.12603691999396e-05
主,权,109,4.264920942574223,5.9420006225472215e-05
领,土,51,4.820508506765816,2.7802021261459474e-05
土,完,36,5.846954584675556,1.962495618455963e-05
完,整,197,6.831839177469334,0.00010739212134328464
聚,焦,409,10.301841010810039,0.00022296130776346912
富,强,20,2.5122878242793614,1.0902753435866461e-05
港,口,99,7.004804433272533,5.396862950753898e-05
代,农,44,2.336741499213653,2.3986057558906213e-05
执,法,213,7.154207773302676,0.0001161143240919778
坚,决,359,5.936277484569499,0.00019570442417380298
打,击,88,8.055622050652302,4.7972115117812426e-05
跨,境,172,7.894748244921334,9.376367954845156e-05
赌,博,7,10.310022265500276,3.815963702553261e-06
诈,骗,7,15.913791246804829,3.815963702553261e-06
犯,罪,59,14.030415128776497,3.216312263580606e-05
活,动,891,6.03539189966845,0.0004857176655678508
有,序,319,6.442806585517892,0.00017389891730207004
多,极,71,4.160799894165706,3.8704774697325937e-05
极,化,65,2.8489271327198327,3.5433948666565996e-05
普,惠,172,9.756394593650949,9.376367954845156e-05
包,容,193,9.70903494237436,0.00010521157065611135
球,化,145,3.34966125101943,7.904496241003185e-05
转,达,31,4.456364537740539,1.6899267825593014e-05
迪,萨,14,10.286748492563465,7.631927405106522e-06
萨,纳,14,8.098407950991291,7.631927405106522e-06
亚,克,16,4.683372195825786,8.722202748693169e-06
诚,挚,67,12.004914379600931,3.652422401015264e-05
问,候,92,7.146957687611551,5.015266580498572e-05
发,挥,841,6.562688289213936,0.0004584607819781847
作,用,822,5.170640640370246,0.00044810316621411153
恪,守,48,11.264166576570492,2.6166608246079507e-05
极,支,21,3.724960720076594,1.1447891107659785e-05
参,与,535,7.9043311664666565,0.00029164865440942783
国,式,971,4.495558801515181,0.0005293286793113166
当,前,402,6.309465892468481,0.00021914534406091587
际,局,13,1.7866815448764135,7.086789733313199e-06
局,势,34,4.0619432992055575,1.8534680840972985e-05
具,有,406,6.802622706796,0.00022132589474808915
法,兰,7,3.946648139622016,3.815963702553261e-06
国,务,570,2.9170033356923124,0.00031072847292219416
务,院,541,6.725006861978884,0.0002949194804401878
院,新,11,-0.006089901211142619,5.996514389726553e-06
新,闻,114,6.5668706465632605,6.214569458443883e-05
闻,办,11,6.381630332148081,5.996514389726553e-06
办,公,318,6.736864829280537,0.00017335377963027674
公,室,86,6.286303041812802,4.688183977422578e-05
德,国,49,2.75682081436727,2.671174591787283e-05
大,使,121,4.329400779234319,6.596165828699208e-05
使,馆,5,3.764605346930309,2.7256883589666153e-06
外,文,7,-0.03928875716468338,3.815963702553261e-06
第,五,103,6.090426979836027,5.6149180194712274e-05
五,卷,18,6.829874443888325,9.812478092279814e-06
英,文,9,2.808597813644667,4.906239046139907e-06
文,版,16,4.132905384566529,8.722202748693169e-06
推,介,18,2.951564134573495,9.812478092279814e-06
举,行,432,6.503980658547925,0.00023549947421471555
与,会,40,1.108926707371451,2.1805506871732922e-05
中,外,57,0.8300534605494081,3.1072847292219415e-05
嘉,宾,23,11.18849054062971,1.253816645124643e-05
不,仅,352,7.340647468842317,0.0001918884604712497
属,于,53,6.708760139615203,2.889229660504612e-05
系,统,757,7.101600039590429,0.0004126692175475455
反,映,168,9.924869916869516,9.158312886127828e-05
特,色,1149,8.222404097926471,0.0006263631848905281
会,主,1016,4.745301307919624,0.0005538598745420162
思,想,1183,9.292166156638404,0.0006448978657315012
最,新,60,1.978924631616218,3.270826030759938e-05
权,威,82,9.443856451315344,4.470128908705249e-05
著,作,32,4.691875587226949,1.7444405497386338e-05
记,录,92,6.8318380701750705,5.015266580498572e-05
总,书,3653,7.685855827609119,0.001991387915061009
书,记,4318,8.253418761259939,0.002353904466803569
伟,业,200,4.804001707158688,0.00010902753435866461
生,动,261,2.6092584074804956,0.00014228093233805732
实,践,724,7.325602744873705,0.00039467967437836586
分,反,11,2.7644495864570926,5.996514389726553e-06
国,共,374,2.163965488796431,0.00020388148925070283
共,产,514,4.05767523432166,0.000280200763301768
产,党,491,4.019403933717047,0.0002676625968505216
智,慧,528,9.7544597987914,0.0002878326907068746
方,案,328,6.075815444562458,0.00017880515634820997
这,部,25,1.0542949488306181,1.3628441794833077e-05
出,版,123,7.003465978619602,6.705193363057874e-05
有,助,27,2.5692967567157106,1.4718717138419722e-05
助,于,27,3.900969826146529,1.4718717138419722e-05
深,入,1449,6.876080303955235,0.0007899044864285251
了,解,224,5.2465469408181225,0.00012211083848170435
成,就,369,4.899014383832839,0.0002011558008917362
路,径,142,8.935317820679836,7.740954939465187e-05
看,待,42,6.5431020937665805,2.289578221531957e-05
互,鉴,146,9.202811575726493,7.959010008182517e-05
学,家,72,1.8537649701490813,3.924991236911926e-05
在,发,7,-3.778756469478971,3.815963702553261e-06
