char1,char2,count,pmi,adj_prob
大,市,8,1.3254994118850814,4.113681590760671e-05
出,重,23,3.237803503679964,0.0001182683457343693
要,指,39,4.541242341252583,0.00020054197754958272
的,二,71,4.038555013544607,0.0003650892411800096
十,届,86,8.807697765809216,0.00044222077100677216
届,三,53,8.967684808073923,0.0002725314053878945
场,的,5,-0.2410047897143659,2.5710509942254194e-05
的,重,172,3.327563592925219,0.0008844415420135443
大,改,7,1.0632371200867834,3.599471391915587e-05
革,举,12,5.477058857411422,6.170522386141006e-05
各,部,28,4.091578547004868,0.00014397885567662348
步,激,7,6.079505714704293,3.599471391915587e-05
场,活,6,3.9793251651651897,3.085261193070503e-05
力,的,42,1.2944214239946015,0.00021596828351493525
的,生,48,1.6253787159938191,0.00024682089544564024
的,彩,5,1.8537040930840085,2.5710509942254194e-05
邱,女,5,11.691466094506389,2.5710509942254194e-05
家,的,32,0.8894407659500887,0.00016454726363042684
的,餐,5,2.449807151410365,2.5710509942254194e-05
好,这,7,3.7798222571747973,3.599471391915587e-05
最,重,8,3.2228784139540863,4.113681590760671e-05
要,的,17,-0.6086591411020473,8.741573380366426e-05
的,是,37,1.209008325176413,0.00019025777357268103
个,小,11,4.449797571534486,5.656312187295923e-05
地,的,13,-0.11760790899819162,6.684732584986091e-05
的,新,68,1.1658732215090422,0.00034966293521465706
中,的,40,-0.4654642443513076,0.00020568407953803355
澳,大,12,5.232169242252082,6.170522386141006e-05
湾,区,17,7.1849979713136864,8.741573380366426e-05
民,的,29,0.5760965702309899,0.00014912095766507434
地,对,5,1.7533567682871505,2.5710509942254194e-05
量,安,9,3.8436547316518928,4.627891789605755e-05
求,不,5,3.2979807812397515,2.5710509942254194e-05
业,农,17,3.501593097846956,8.741573380366426e-05
副,主,26,6.389995024610541,0.00013369465169972181
同,的,9,-0.828305532504723,4.627891789605755e-05
个,大,8,1.146513157707374,4.113681590760671e-05
们,用,8,2.809790239442677,4.113681590760671e-05
的,标,22,2.4589865781847604,0.00011312624374591846
现,了,29,3.807687769037955,0.00014912095766507434
业,合,8,1.6025753460097265,4.113681590760671e-05
成,一,8,0.5537952920687036,4.113681590760671e-05
化,生,13,1.4705202477817976,6.684732584986091e-05
都,有,7,3.269389065680179,3.599471391915587e-05
诉,记,6,6.609329124853673,3.085261193070503e-05
们,在,16,2.8506239569512544,8.227363181521342e-05
的,产,12,-0.31210479988607204,6.170522386141006e-05
只,需,5,6.465266914563834,2.5710509942254194e-05
就,能,27,4.411389747241763,0.00013883675368817265
去,一,40,5.301487292827968,0.00020568407953803355
定,的,13,0.2900950801219794,6.684732584986091e-05
一,的,13,-1.6146479211458833,6.684732584986091e-05
等,新,10,1.3737458567391414,5.142101988450839e-05
越,山,5,4.547397520870553,2.5710509942254194e-05
的,老,10,0.5010324747655384,5.142101988450839e-05
的,要,10,-0.9678491451765716,5.142101988450839e-05
在,大,13,0.7385856353338309,6.684732584986091e-05
也,能,10,3.7613322182987226,5.142101988450839e-05
口,的,9,1.8346594802177063,4.627891789605755e-05
子,越,7,5.433501058350992,3.599471391915587e-05
越,好,6,2.8704695094901793,3.085261193070503e-05
意,为,6,2.926594503770298,3.085261193070503e-05
吃,得,13,6.804976690957592,6.684732584986091e-05
得,好,7,2.5687449853259983,3.599471391915587e-05
进,的,16,-0.5550132213054901,8.227363181521342e-05
的,货,10,2.068716984054859,5.142101988450839e-05
天,就,6,4.022979040194641,3.085261193070503e-05
去,的,8,1.4690100079010262,4.113681590760671e-05
打,好,17,4.549292622659825,8.741573380366426e-05
度,保,10,3.8437695250984136,5.142101988450839e-05
在,新,26,1.6302669556142608,0.00013369465169972181
到,的,7,-0.5493295828019078,3.599471391915587e-05
仅,用,5,5.78539358513521,2.5710509942254194e-05
到,了,32,4.242798413600356,0.00016454726363042684
务,保,5,1.8878621092815842,2.5710509942254194e-05
项,行,7,2.817419740430959,3.599471391915587e-05
动,方,7,1.3785037808765757,3.599471391915587e-05
化,运,8,2.2394140062346892,4.113681590760671e-05
等,方,37,4.493830574974176,0.00019025777357268103
源,车,5,4.800075014787819,2.5710509942254194e-05
流,成,10,3.6008675461054764,5.142101988450839e-05
里,外,5,4.464251289713098,2.5710509942254194e-05
开,了,5,1.1573021933187502,2.5710509942254194e-05
要,有,13,1.5385829948020926,6.684732584986091e-05
好,了,6,1.532192544339326,3.085261193070503e-05
在,上,5,0.30542399715411633,2.5710509942254194e-05
程,的,8,1.0115372423017857,4.113681590760671e-05
的,地,16,0.024713257078949547,8.227363181521342e-05
后,一,6,2.4211575234905847,3.085261193070503e-05
也,不,14,4.320435632067447,7.198942783831174e-05
有,一,26,2.0198699472072716,0.00013369465169972181
有,大,8,0.4755774338763649,4.113681590760671e-05
异,的,6,3.5964997430229415,3.085261193070503e-05
化,等,9,1.350445318623433,4.627891789605755e-05
等,重,21,3.2670236425949577,0.00010798414175746762
到,这,10,4.589963799986742,5.142101988450839e-05
就,会,8,2.1096626578326356,4.113681590760671e-05
站,的,8,1.7537394848341388,4.113681590760671e-05
的,运,5,-0.1683222132459905,2.5710509942254194e-05
镜,的,5,4.1565875751050685,2.5710509942254194e-05
的,日,12,1.1222980242597027,6.170522386141006e-05
在,这,19,4.24409724574545,9.769993778056594e-05
面,的,11,-0.31608196466343225,5.656312187295923e-05
界,上,5,2.9772205768402666,2.5710509942254194e-05
强,的,9,-1.1167497821694568,4.627891789605755e-05
给,机,5,4.276888711653352,2.5710509942254194e-05
得,重,7,2.379424385595199,3.599471391915587e-05
家,都,5,2.8617757144599913,2.5710509942254194e-05
会,和,12,0.605587964353996,6.170522386141006e-05
位,的,5,0.8346594802177064,2.5710509942254194e-05
的,科,15,1.30116307005523,7.713152982676259e-05
也,在,9,3.3593508718453253,4.627891789605755e-05
在,北,15,3.251755332360531,7.713152982676259e-05
等,地,8,1.9981206386720256,4.113681590760671e-05
在,岗,6,4.946129049802269,3.085261193070503e-05
米,的,11,3.2131711034714363,5.656312187295923e-05
色,的,10,0.8970253611780802,5.142101988450839e-05
着,大,5,0.9312666508278454,2.5710509942254194e-05
初,心,7,5.435425935275484,3.599471391915587e-05
样,的,21,3.717963255508609,0.00010798414175746762
在,的,15,-0.7216598820485078,7.713152982676259e-05
高,的,6,-1.3916909546874248,3.085261193070503e-05
都,在,9,3.42444590006721,4.627891789605755e-05
年,之,9,2.608816166611508,4.627891789605755e-05
要,靠,7,5.057881244551471,3.599471391915587e-05
了,新,25,2.626197433029011,0.00012855254971127098
上,下,5,2.3807914921117064,2.5710509942254194e-05
山,的,5,0.27206479252500504,2.5710509942254194e-05
的,路,6,0.08382387644506714,3.085261193070503e-05
更,宽,5,5.5919304209554745,2.5710509942254194e-05
添,了,6,6.912189695482218,3.085261193070503e-05
节,期,11,5.27054890498766,5.656312187295923e-05
节,前,7,3.717754087422051,3.599471391915587e-05
记,来,13,2.7525420299196326,6.684732584986091e-05
点,赞,6,7.601984085619398,3.085261193070503e-05
有,什,7,5.190915488543499,3.599471391915587e-05
事,创,25,5.422412586676209,0.00012855254971127098
业,要,8,0.9922739714803943,4.113681590760671e-05
要,成,6,0.42709663757819083,3.085261193070503e-05
村,全,35,3.402764777383047,0.00017997356959577936
面,振,41,6.709258971805428,0.00021082618152648439
到,新,7,1.0090481323282872,3.599471391915587e-05
型,城,12,6.465922536043369,6.170522386141006e-05
色,低,13,7.332368207028487,6.684732584986091e-05
低,碳,15,10.68656729509355,7.713152982676259e-05
碳,发,6,5.166198320880395,3.085261193070503e-05
来,产,8,2.5218094764786523,4.113681590760671e-05
业,发,33,2.4775771185528854,0.0001696893656188777
展,的,73,1.8255668343157048,0.00037537344515691125
发,的,15,-1.0153910851052181,7.713152982676259e-05
年,大,6,-0.1586857424481919,3.085261193070503e-05
国,同,9,0.2633781699265587,4.627891789605755e-05
以,蛇,8,6.399833345585597,4.113681590760671e-05
行,千,7,4.902288943407444,3.599471391915587e-05
里,的,34,2.957226122423962,0.00017483146760732853
的,劲,9,3.5541438112251007,4.627891789605755e-05
进,新,23,1.5269264498817179,0.0001182683457343693
活,的,18,1.739239915139024,9.25578357921151e-05
会,的,17,-0.3140758993934324,8.741573380366426e-05
的,大,37,0.3961824256072225,0.00019025777357268103
记,在,58,4.455389607275479,0.0002982419153301487
在,辽,5,4.727488763326929,2.5710509942254194e-05
阳,大,5,3.4576344976381534,2.5710509942254194e-05
大,东,5,2.027236517740306,2.5710509942254194e-05
东,副,5,6.115425288959236,2.5710509942254194e-05
品,商,5,4.669438045590089,2.5710509942254194e-05
送,上,10,5.129223670285317,5.142101988450839e-05
下,了,6,2.686121616002372,3.085261193070503e-05
了,我,14,4.299645311616201,7.198942783831174e-05
仅,是,8,5.65706948815967,4.113681590760671e-05
子,的,6,0.6688505872476257,3.085261193070503e-05
民,张,5,3.664763879949671,2.5710509942254194e-05
安,苹,11,6.46139885781325,5.656312187295923e-05
的,苹,8,2.466680969974761,4.113681590760671e-05
发,了,10,0.9991293326334938,5.142101988450839e-05
品,果,5,3.4915767842240126,2.5710509942254194e-05
了,全,12,1.8214500536770353,6.170522386141006e-05
国,各,36,3.1370889724292415,0.0001851156715842302
的,获,5,2.2613620619972545,2.5710509942254194e-05
得,感,13,5.667966311988015,6.684732584986091e-05
行,国,7,0.1560027212647598,3.599471391915587e-05
费,的,6,0.6043618607959123,3.085261193070503e-05
的,压,6,1.891178798502671,3.085261193070503e-05
得,很,9,6.587484515924283,4.627891789605755e-05
的,民,15,-0.31210479988607204,7.713152982676259e-05
日,的,9,-0.08613868875390737,4.627891789605755e-05
在,湖,6,3.4055606684395663,3.085261193070503e-05
个,红,6,4.3175306961506985,3.085261193070503e-05
有,的,14,-0.38376403891579597,7.198942783831174e-05
家,团,5,2.8617757144599913,2.5710509942254194e-05
沟,村,7,5.948728663054475,3.599471391915587e-05
尺,巷,7,13.79160276579184,3.599471391915587e-05
生,一,5,-0.15598547277127237,2.5710509942254194e-05
的,典,7,3.003946728664621,3.599471391915587e-05
的,历,33,3.565114929046104,0.0001696893656188777
中,蕴,7,4.806146215471941,3.599471391915587e-05
含,的,8,3.62820860275028,4.113681590760671e-05
的,成,15,-0.03482062005355174,7.713152982676259e-05
很,有,5,4.201467993379531,2.5710509942254194e-05
们,要,53,4.441982492306302,0.0002725314053878945
要,把,23,4.330169659284906,0.0001182683457343693
把,这,10,5.238573519732101,5.142101988450839e-05
的,家,8,-1.069737678788358,4.113681590760671e-05
区,党,10,1.9324243133094845,5.142101988450839e-05
着,一,13,2.15363106927139,6.684732584986091e-05
赓,续,13,9.288439574324789,6.684732584986091e-05
县,的,5,0.21317110347143617,2.5710509942254194e-05
馆,内,7,7.354891223654625,3.599471391915587e-05
着,习,6,2.7099667664924096,3.085261193070503e-05
家,领,5,1.3147426693711575,2.5710509942254194e-05
些,年,5,3.8838045096692504,2.5710509942254194e-05
多,的,19,0.7496037102649338,9.769993778056594e-05
灾,群,54,7.031416735320732,0.0002776735073763453
腾,起,5,7.289367650935043,2.5710509942254194e-05
起,的,6,0.09215570251007024,3.085261193070503e-05
大,国,8,-0.9629752872884677,4.113681590760671e-05
在,西,9,3.3086991291869774,4.627891789605755e-05
藏,定,16,6.052125385854158,8.227363181521342e-05
个,春,7,3.4570966863575254,3.599471391915587e-05
的,安,6,-0.14166445818434598,3.085261193070503e-05
置,点,10,5.66412424569362,5.142101988450839e-05
新,时,155,5.039014846482634,0.00079702580820988
明,实,5,1.8853384758327871,2.5710509942254194e-05
践,中,5,2.6298882524737204,2.5710509942254194e-05
区,的,20,0.9897485535364993,0.00010284203976901678
的,孩,7,3.6610590151416122,3.599471391915587e-05
们,感,5,3.622523341226848,2.5710509942254194e-05
受,到,14,4.778149229738437,7.198942783831174e-05
的,温,8,2.0947121925878034,4.113681590760671e-05
村,党,18,2.5735584968215908,9.25578357921151e-05
部,书,8,1.9507925780871214,4.113681590760671e-05
色,大,8,2.2417936611404827,4.113681590760671e-05
进,了,7,0.8518246192119817,3.599471391915587e-05
备,的,9,1.739239915139024,4.627891789605755e-05
过,好,7,2.339393705748493,3.599471391915587e-05
得,更,36,5.561949423817145,0.0001851156715842302
的,高,15,0.05164347069591747,7.713152982676259e-05
式,的,5,-0.4050675521240184,2.5710509942254194e-05
的,电,8,0.18782159697928494,4.113681590760671e-05
定,会,8,1.6195460417592848,4.113681590760671e-05
在,黑,5,5.142526262605773,2.5710509942254194e-05
部,战,13,3.392959264488145,6.684732584986091e-05
军,某,7,8.962937337488823,3.599471391915587e-05
为,新,15,1.2092046205424938,7.713152982676259e-05
护,好,13,4.126645589819857,6.684732584986091e-05
的,万,6,1.6961628160975286,3.085261193070503e-05
的,智,13,1.9508027811890898,6.684732584986091e-05
是,新,18,1.582163503153501,9.25578357921151e-05
质,生,58,5.487198988928428,0.0002982419153301487
力,提,14,3.0396664959253736,7.198942783831174e-05
忙,着,6,6.4771139294646005,3.085261193070503e-05
高,了,12,2.207791963772443,6.170522386141006e-05
上,新,15,1.886625343048324,7.713152982676259e-05
这,两,5,3.4887925107243647,2.5710509942254194e-05
都,不,5,2.9001038331190903,2.5710509942254194e-05
物,联,6,4.605080095666782,3.085261193070503e-05
新,技,7,1.4375428257798872,3.599471391915587e-05
上,不,5,1.393691980819513,2.5710509942254194e-05
种,的,9,1.4570966863575254,4.627891789605755e-05
的,经,19,0.5756591318799005,9.769993778056594e-05
带,着,8,4.539362370151321,4.113681590760671e-05
下,的,10,0.8236042917087105,5.142101988450839e-05
属,的,5,2.8126331738877073,2.5710509942254194e-05
就,在,15,3.3134145876784666,7.713152982676259e-05
在,前,5,1.1614347251558368,2.5710509942254194e-05
到,一,10,1.4757927800674304,5.142101988450839e-05
场,建,5,1.9777230605686884,2.5710509942254194e-05
应,的,5,-0.20366863844139302,2.5710509942254194e-05
品,供,10,5.034202338387709,5.142101988450839e-05
出,了,15,2.8393488885967244,7.713152982676259e-05
主,研,7,2.93026541364689,3.599471391915587e-05
时,监,6,2.412284572441296,3.085261193070503e-05
过,大,5,0.9500765006026038,2.5710509942254194e-05
大,数,16,3.538198437017685,8.227363181521342e-05
能,更,6,1.9926079036838584,3.085261193070503e-05
这,一,44,3.857621580580755,0.0002262524874918369
头,连,5,6.740280516803905,2.5710509942254194e-05
连,着,8,5.472248174292784,4.113681590760671e-05
城,的,5,0.1916913760609847,2.5710509942254194e-05
的,长,11,-0.04981965142611156,5.656312187295923e-05
派,繁,5,7.683208993831087,2.5710509942254194e-05
的,三,7,0.9268705056459801,3.599471391915587e-05
能,达,7,3.7532695902934208,3.599471391915587e-05
业,互,5,2.6424232793727485,2.5710509942254194e-05
化,对,5,0.8211013749229847,2.5710509942254194e-05
的,变,10,1.3682772659137667,5.142101988450839e-05
有,多,7,1.925833254060847,3.599471391915587e-05
们,这,6,3.7335546536155912,3.085261193070503e-05
这,条,9,4.983152462664615,4.627891789605755e-05
的,工,39,1.0697081864579088,0.00020054197754958272
位,上,7,3.9321326873117286,3.599471391915587e-05
展,机,11,2.084890920811124,5.656312187295923e-05
和,安,7,1.4810846522671843,3.599471391915587e-05
度,和,9,1.9031867298796177,4.627891789605755e-05
的,全,36,0.5024816914026081,0.0001851156715842302
个,工,6,1.3290525660459176,3.085261193070503e-05
为,中,51,2.4746248298650837,0.00026224720141099277
造,的,10,0.9805103466811612,5.142101988450839e-05
级,工,6,2.5964324421556757,3.085261193070503e-05
率,达,5,6.66578035288824,2.5710509942254194e-05
个,自,10,3.084311944752466,5.142101988450839e-05
网,等,5,3.7110350338799005,2.5710509942254194e-05
等,多,15,3.709927935306746,7.713152982676259e-05
的,支,17,1.8024028643784964,8.741573380366426e-05
进,制,6,0.9219533682097086,3.085261193070503e-05
球,首,8,6.6169241056433465,4.113681590760671e-05
的,背,6,3.6155443558892437,3.085261193070503e-05
人,一,8,-0.33264646751351357,4.113681590760671e-05
们,是,6,1.588356738075656,3.085261193070503e-05
户,的,6,1.5964997430229417,3.085261193070503e-05
递,员,5,6.836195022769429,2.5710509942254194e-05
在,保,7,1.3895483504509352,3.599471391915587e-05
在,路,13,3.050717951079469,6.684732584986091e-05
的,商,10,1.7365205537136696,5.142101988450839e-05
要,我,6,1.9571673798032747,3.085261193070503e-05
了,中,8,0.48222670621389957,4.113681590760671e-05
能,工,5,0.792625668385366,2.5710509942254194e-05
会,驿,7,6.63257240545282,3.599471391915587e-05
站,在,8,4.080491498849849,4.113681590760671e-05
里,有,6,2.9889910409081657,3.085261193070503e-05
续,推,21,4.66992536025133,0.00010798414175746762
把,工,6,2.1411610180741563,3.085261193070503e-05
都,要,9,3.2878839808590583,4.627891789605755e-05
上,一,16,1.9319062223491899,8.227363181521342e-05
过,一,10,1.7939292957924187,5.142101988450839e-05
德,说,5,5.86375074528999,2.5710509942254194e-05
笑,着,8,7.516642293651238,4.113681590760671e-05
心,关,6,2.027024856953209,3.085261193070503e-05
暖,人,5,3.071109100460539,2.5710509942254194e-05
已,建,11,4.27074416193991,5.656312187295923e-05
史,文,10,4.960031606313412,5.142101988450839e-05
化,街,17,5.2215238473388,8.741573380366426e-05
的,爱,6,2.584517460268619,3.085261193070503e-05
笼,高,6,6.4968543955952605,3.085261193070503e-05
们,说,7,3.382344436395431,3.599471391915587e-05
们,一,16,2.0344211329751243,8.227363181521342e-05
在,改,11,1.9977135473672019,5.656312187295923e-05
等,不,6,1.7288094010652804,3.085261193070503e-05
的,实,16,-0.32237313533989903,8.227363181521342e-05
将,一,5,1.3396704867158562,2.5710509942254194e-05
聚,起,9,5.0139821419847115,4.627891789605755e-05
的,力,8,-1.5930611137171282,4.113681590760671e-05
强,奋,5,3.288004743847526,2.5710509942254194e-05
写,中,7,4.043165293888127,3.599471391915587e-05
式,现,158,7.428501893857786,0.0008124521141752326
化,新,6,-0.6069628046520991,3.085261193070503e-05
记,赴,5,5.269143834498068,2.5710509942254194e-05
部,群,15,3.7412921062160804,7.713152982676259e-05
委,和,28,3.092192982721519,0.00014397885567662348
和,政,20,1.6690982814779347,0.00010284203976901678
府,要,11,4.599758411082498,5.656312187295923e-05
要,扎,5,4.074954757910413,2.5710509942254194e-05
实,做,9,3.5803777511575436,4.627891789605755e-05
等,工,22,3.2171449678260338,0.00011312624374591846
全,生,9,0.7097079116612236,4.627891789605755e-05
保,人,5,0.5781757382317283,2.5710509942254194e-05
民,群,48,4.975245448185925,0.00024682089544564024
和,的,11,-1.6201790271191123,5.656312187295923e-05
好,春,5,2.8396002214879768,2.5710509942254194e-05
着,新,8,1.501019876220913,4.113681590760671e-05
新,一,11,-0.06762021945161692,5.656312187295923e-05
年,有,9,1.2938456224365869,4.627891789605755e-05
个,好,8,2.0504035356830212,4.113681590760671e-05
的,开,12,-0.015711797105847396,6.170522386141006e-05
着,中,13,1.7013450573216182,6.684732584986091e-05
的,深,11,0.1370584832973983,5.656312187295923e-05
的,年,18,-0.1539821000611236,9.25578357921151e-05
户,幸,5,8.323182363927287,2.5710509942254194e-05
少,开,5,4.136407488103522,2.5710509942254194e-05
心,快,6,3.62344647304943,3.085261193070503e-05
的,人,22,-0.33072047805341903,0.00011312624374591846
间,美,6,5.3016921026539245,3.085261193070503e-05
的,社,21,1.0638181846420198,0.00010798414175746762
非,物,11,6.950074155314413,5.656312187295923e-05
质,文,14,3.800553392306215,7.198942783831174e-05
产,代,5,1.2118095448400876,2.5710509942254194e-05
功,申,5,8.875723386956066,2.5710509942254194e-05
对,美,10,4.393115130417519,5.142101988450839e-05
的,向,7,-0.009188673524513231,3.599471391915587e-05
的,天,8,0.5152248219327983,4.113681590760671e-05
津,古,8,9.006967920234318,4.113681590760671e-05
