char1,char2,count,pmi,adj_prob
运,用,28,5.589453427631232,0.00014397885567662348
科,技,181,8.29334308115508,0.0009307204599096018
元,素,7,8.019288191870187,3.599471391915587e-05
声,音,5,9.460685887677222,2.5710509942254194e-05
大,年,17,1.332572866260644,8.741573380366426e-05
年,初,21,6.372227741081516,0.00010798414175746762
上,午,24,7.207540664962617,0.00012341044772282012
北,京,163,8.920759017748848,0.0008381626241174868
京,市,16,5.387844526127578,8.227363181521342e-05
第,三,21,7.298080849101546,0.00010798414175746762
三,十,10,5.072106987438514,5.142101988450839e-05
十,七,6,7.836760231411678,3.085261193070503e-05
如,织,5,5.352040226577308,2.5710509942254194e-05
人,们,26,2.836072771183402,0.00013369465169972181
品,尝,5,9.001634475931278,2.5710509942254194e-05
四,海,6,4.776081238231752,3.085261193070503e-05
特,色,131,8.16921090833839,0.0006736153604870599
美,食,14,7.535197484630656,7.198942783831174e-05
热,情,19,7.028827354198058,9.769993778056594e-05
娃,娃,5,12.8467443199843,2.5710509942254194e-05
手,工,7,3.5514449873823657,3.599471391915587e-05
工,艺,16,5.233436196836682,8.227363181521342e-05
喜,爱,5,8.453906538303276,2.5710509942254194e-05
先,生,26,5.596051129865657,0.00013369465169972181
感,慨,17,10.439927327510425,8.741573380366426e-05
幸,福,36,10.598944642705868,0.0001851156715842302
喜,悦,8,11.68656729509355,4.113681590760671e-05
这,些,43,7.938625736564867,0.00022111038550338608
就,是,59,5.441937321835034,0.0003033840173185995
围,着,5,4.668645387096287,2.5710509942254194e-05
寓,意,8,9.678186154305894,4.113681590760671e-05
一,年,161,4.171889472195697,0.0008278784201405851
山,东,37,7.775848694477287,0.00019025777357268103
东,省,15,6.437353383846599,7.713152982676259e-05
店,里,5,6.765079323272073,2.5710509942254194e-05
负,责,66,8.37061648333754,0.0003393787312377554
责,人,45,5.023280575369924,0.00023139458948028774
介,绍,56,11.564387960998548,0.00028795771135324696
我,们,357,7.6876464835549605,0.0018357304098769495
可,以,34,6.307495642223956,0.00017483146760732853
制,作,10,1.8832023260625117,5.142101988450839e-05
各,种,20,5.720196270760573,0.00010284203976901678
蔬,菜,42,10.792229071441305,0.00021596828351493525
此,起,6,5.715900789051717,3.085261193070503e-05
起,彼,6,8.038804007356324,3.085261193070503e-05
彼,伏,5,11.473285924456855,2.5710509942254194e-05
广,东,17,6.616768851363457,8.741573380366426e-05
广,州,10,6.487726906361718,5.142101988450839e-05
州,市,24,6.756598477135659,0.00012341044772282012
花,市,5,4.826690372794092,2.5710509942254194e-05
热,闹,20,10.465398015026542,0.00010284203976901678
表,演,24,7.513532487534461,0.00012341044772282012
团,队,19,7.123868715005771,9.769993778056594e-05
动,作,5,-0.12349232651149651,2.5710509942254194e-05
观,众,15,6.334871895759761,7.713152982676259e-05
不,少,29,5.961784364445284,0.00014912095766507434
一,把,9,2.357567047735617,4.627891789605755e-05
体,验,32,6.258597562795863,0.00016454726363042684
多,年,22,3.1171680488267017,0.00011312624374591846
每,年,20,5.192908564199029,0.00010284203976901678
家,人,14,1.3866109261884683,7.198942783831174e-05
仪,式,7,8.101604794372394,3.599471391915587e-05
孩,子,35,9.522943810764167,0.00017997356959577936
融,合,65,7.100570638031492,0.00033423662924930453
激,发,42,5.858076025518063,0.00021596828351493525
消,费,164,9.54982302745363,0.0008433047261059375
节,假,8,8.56956260792702,4.113681590760671e-05
假,期,8,8.903874427270216,4.113681590760671e-05
各,地,41,4.502514031619381,0.00021082618152648439
聚,焦,53,10.05351050617135,0.0002725314053878945
需,求,82,8.492557662546837,0.00042165236305296877
更,多,28,4.482126411950733,0.00014397885567662348
手,段,11,8.06646893198298,5.656312187295923e-05
展,示,19,3.742855252475187,9.769993778056594e-05
细,致,6,7.270002326068112,3.085261193070503e-05
服,务,357,7.949509236611128,0.0018357304098769495
集,聚,9,5.690520760221055,4.627891789605755e-05
人,气,5,2.2274413645686133,2.5710509942254194e-05
江,西,11,6.601984085619398,5.656312187295923e-05
中,央,555,6.233779751150425,0.0028538666035902156
革,命,94,7.54699011416359,0.0004833575869143789
根,据,28,8.89564887297967,0.00014397885567662348
纪,念,13,6.4264159855924765,6.684732584986091e-05
念,馆,8,9.620843112870713,4.113681590760671e-05
互,动,15,3.7952126461656555,7.713152982676259e-05
原,本,7,5.742945612065945,3.599471391915587e-05
红,军,9,6.720935167084478,4.627891789605755e-05
形,象,11,6.9397709274495405,5.656312187295923e-05
开,始,15,5.91010638098173,7.713152982676259e-05
音,乐,6,9.372813131651888,3.085261193070503e-05
帮,助,37,9.801026019678465,0.00019025777357268103
人,民,386,6.010233319091888,0.001984851367542024
故,事,24,8.634536592333335,0.00012341044772282012
沉,浸,9,12.287924234065375,4.627891789605755e-05
历,史,99,10.08003138242404,0.0005090680968566331
看,到,19,5.704148648294661,9.769993778056594e-05
精,神,214,8.993547404471997,0.0011004098255284795
深,刻,77,7.63856899522519,0.0003959418531107146
理,解,10,5.031215466480996,5.142101988450839e-05
十,足,10,5.76637090352028,5.142101988450839e-05
项,目,100,8.046530740732498,0.0005142101988450839
冰,雪,51,10.121397809084927,0.00026224720141099277
旅,游,68,9.434180133459265,0.00034966293521465706
攀,升,6,8.314181774636662,3.085261193070503e-05
黑,龙,21,10.12705671724993,0.00010798414175746762
龙,江,21,8.703550708670173,0.00010798414175746762
哈,尔,16,10.154525108648176,8.227363181521342e-05
尔,滨,16,10.99461681711778,8.227363181521342e-05
世,界,160,9.691926210932197,0.0008227363181521342
一,个,140,5.031322900499203,0.0007198942783831175
一,片,5,4.040951601696979,2.5710509942254194e-05
满,意,6,5.490559151130122,3.085261193070503e-05
升,级,58,7.567219850754598,0.0002982419153301487
不,可,10,3.7977002415920325,5.142101988450839e-05
对,于,12,3.9461195210561555,6.170522386141006e-05
这,种,6,4.230590013447389,3.085261193070503e-05
网,上,7,3.877684903289352,3.599471391915587e-05
排,队,7,6.774794478105285,3.599471391915587e-05
搭,建,16,6.753827048641853,8.227363181521342e-05
设,计,28,5.590857386290248,0.00014397885567662348
研,发,33,4.416176573888742,0.0001696893656188777
部,长,17,3.220413044304634,8.741573380366426e-05
韵,味,5,11.02077371975935,2.5710509942254194e-05
古,建,7,4.00659311902182,3.599471391915587e-05
千,年,10,4.312647808473125,5.142101988450839e-05
天,津,26,9.032290700397649,0.00013369465169972181
津,市,7,6.408978739216923,3.599471391915587e-05
穿,梭,9,12.399285343013078,4.627891789605755e-05
行,走,9,4.444837688898389,4.627891789605755e-05
其,中,26,4.901484671810938,0.00013369465169972181
国,产,9,0.12050608823363723,4.627891789605755e-05
游,戏,7,7.751313044766122,3.599471391915587e-05
